date, pm25, pm10, o3, no2, so2, co
2022/9/14, 72, 23, 5, 2, , 3
2022/9/15, 58, 24, 5, 2, , 3
2022/9/16, 62, 26, 5, 2, , 3
2022/9/17, 65, 36, 5, 3, , 3
2022/9/18, 74, 29, 5, 3, , 3
2022/9/19, 76, 25, 6, 3, , 3
2022/9/20, 73, 39, 6, 4, , 3
2022/9/21, 102, 37, 7, 4, , 4
2022/9/22, 97, 37, 6, 4, , 4
2022/9/23, 93, 33, 6, 4, 1, 4
2022/9/24, 81, 44, 5, 5, , 4
2022/9/25, 98, 53, 6, 5, , 5
2022/9/26, 128, 47, 13, 6, 1, 6
2022/9/27, 118, 61, 5, 5, , 5
2022/9/28, 144, 53, 6, 6, , 9
2022/9/29, 146, 68, 5, 6, , 7
2022/9/30, 146, 57, 5, 7, , 6
2022/4/1, 162, 86, 8, 9, 1, 7
2022/4/2, 157, 85, 8, 8, 1, 6
2022/4/4, 152, 83, 7, 9, 1, 6
2022/4/5, 140, 86, 9, 8, 1, 7
2022/4/6, 145, 92, 9, 9, 1, 6
2022/4/7, 155, 88, 7, 9, 1, 7
2022/4/8, 136, 75, 7, 8, 1, 7
2022/4/9, 117, 71, 7, 7, 1, 5
2022/4/10, 103, 77, 7, 8, 1, 6
2022/4/11, 113, 88, 7, 8, 1, 7
2022/4/12, 127, 88, 7, 8, 2, 8
2022/4/13, 114, 77, 6, 7, 1, 5
2022/4/14, 110, 87, 7, 7, 1, 6
2022/4/15, 140, 95, 8, 8, 1, 7
2022/4/16, 139, 81, 8, 7, 1, 6
2022/4/17, 141, 82, 7, 7, 1, 7
2022/4/18, 149, 82, 7, 7, 1, 6
2022/4/19, 142, 82, 8, 7, 1, 7
2022/4/20, 146, 85, 7, 8, 1, 7
2022/4/21, 156, 77, 6, 7, 1, 8
2022/4/22, 148, 74, 6, 6, 1, 8
2022/4/23, 127, 72, 7, 7, 1, 7
2022/4/24, 122, 100, 7, 8, 1, 11
2022/4/25, 160, 78, 7, 7, 1, 7
2022/4/26, 139, 92, 7, 7, 1, 9
2022/4/27, 157, 83, 7, 7, 1, 8
2022/4/28, 152, 80, 7, 8, 1, 10
2022/4/29, 143, 80, 7, 7, 1, 6
2022/4/30, 148, 91, 7, 8, 1, 10
2022/5/1, 150, 82, 7, 7, 1, 8
2022/5/2, 131, 93, 8, 8, 1, 9
2022/5/3, 156, 73, 7, 8, 1, 7
2022/5/4, 128, 90, 8, 9, 1, 11
2022/5/5, 155, 84, 7, 9, 1, 9
2022/5/6, 146, 86, 9, 8, 1, 7
2022/5/7, 143, 92, 9, 10, 1, 8
2022/5/8, 153, 99, 9, 9, 1, 10
2022/5/9, 159, 106, 7, 9, 1, 12
2022/5/10, 159, 63, 6, 6, 1, 7
2022/5/11, 122, 65, 6, 7, 1, 8
2022/5/12, 110, 72, 8, 7, 1, 7
2022/5/13, 135, 78, 9, 5, 1, 5
2022/5/14, 138, , , , , 
2022/5/16, 142, 64, 7, 5, 1, 6
2022/5/17, 124, 71, 7, 6, 1, 7
2022/5/18, 135, 59, 6, 6, 1, 6
2022/5/19, 97, 45, 6, 5, 1, 5
2022/5/20, 90, 72, 6, 4, 1, 3
2022/5/21, 119, 78, 6, 4, 1, 2
2022/5/22, 108, 62, 6, 3, 1, 3
2022/5/23, 94, 64, 7, 4, 1, 3
2022/5/24, 99, 88, 7, 4, 1, 5
2022/5/25, 134, 80, 7, 5, 1, 4
2022/5/26, 132, 69, 7, 4, 1, 4
2022/5/27, 110, 71, 7, 5, 1, 4
2022/5/28, 98, 76, 7, 5, 1, 4
2022/5/29, 106, 80, 7, 4, 1, 4
2022/5/30, 124, 75, 8, 5, 1, 4
2022/5/31, 120, 63, 8, 5, 1, 4
2022/6/1, 111, 80, 8, 5, 1, 6
2022/6/2, 138, 72, 7, 5, 1, 4
2022/6/3, 119, 87, 7, 6, 1, 6
2022/6/4, 134, 96, 8, 7, 1, 6
2022/6/5, 149, 56, 7, 5, 1, 4
2022/6/6, 108, 75, 7, 4, 1, 4
2022/6/7, 106, 65, 7, 5, 1, 4
2022/6/8, 108, 47, 8, 4, 1, 4
2022/6/9, 84, 33, 7, 4, 1, 3
2022/6/10, 56, 42, 6, 4, 1, 3
2022/6/11, 52, 43, 6, 5, 1, 4
2022/6/12, 58, 32, 7, 5, 1, 4
2022/6/13, 55, 39, 10, 6, 1, 5
2022/6/14, 63, 37, 6, 5, 1, 4
2022/6/15, 74, 59, 6, 6, 1, 6
2022/6/16, 93, 58, 6, 7, 1, 6
2022/6/17, 104, 57, 6, 6, 1, 6
2022/6/18, 101, 47, 6, 5, 1, 6
2022/6/19, 90, 33, 6, 4, 1, 4
2022/6/20, 65, 23, 6, 4, 1, 3
2022/6/21, 47, 34, 6, 4, 1, 4
2022/6/22, 71, 41, 6, 4, 1, 5
2022/6/23, 95, 26, 6, 4, 1, 4
2022/6/24, 61, 27, 6, 4, 1, 3
2022/6/25, 53, 34, 7, 4, 1, 3
2022/6/26, 56, 36, 6, 4, 1, 4
2022/6/27, 66, 26, 6, 3, 1, 3
2022/6/28, 59, 37, 6, 3, 1, 4
2022/6/29, 71, 32, 6, 3, 1, 3
2022/6/30, 65, 27, 6, 2, 1, 3
2022/1/3, 162, 110, 5, 15, 1, 10
2022/1/4, 164, 102, 5, 17, 1, 7
2022/1/5, 163, 93, 5, 17, 1, 7
2022/1/6, 154, 83, 5, 16, 1, 7
2022/1/7, 141, 76, 6, 15, , 6
2022/1/8, 120, 86, 5, 16, 1, 8
2022/1/9, 133, 83, 5, 14, 1, 7
2022/1/10, 136, 73, 5, 14, 1, 6
2022/1/11, 123, 73, 5, 13, 1, 7
2022/1/12, 137, 69, 5, 14, 1, 7
2022/1/13, 131, 64, 5, 14, 1, 5
2022/1/14, 116, 63, 5, 15, , 6
2022/1/15, 124, 74, 5, 14, 1, 7
2022/1/16, 146, 79, 5, 15, 1, 8
2022/1/17, 147, 91, 5, 15, 1, 9
2022/1/18, 159, 95, 6, 14, 1, 10
2022/1/19, 151, 95, 6, 14, 1, 9
2022/1/20, 147, 82, 5, 13, 1, 7
2022/1/21, 142, 90, 5, 14, 1, 10
2022/1/22, 135, 72, 5, 13, 1, 6
2022/1/23, 118, 104, 5, 15, 1, 6
2022/1/24, 160, 111, 6, 15, , 7
2022/1/25, 163, 113, 6, 17, 1, 7
2022/1/26, 163, 112, 5, 17, 1, 7
2022/1/27, 163, 107, 5, 19, 1, 8
2022/1/28, 160, 97, 6, 19, 1, 8
2022/1/29, 157, 100, 7, 17, 1, 10
2022/1/30, 159, 105, 6, 16, 1, 12
2022/1/31, 159, 107, 6, 17, 1, 11
2022/2/1, 162, 102, 6, 16, 1, 10
2022/2/2, 162, 107, 6, 9, 1, 5
2022/2/3, 160, 96, 7, 11, 1, 6
2022/2/4, 149, 112, 8, 14, 1, 10
2022/2/5, 162, 111, 6, 17, 1, 8
2022/2/6, 159, 100, 7, 14, 1, 7
2022/2/7, 155, 103, 9, 13, 1, 7
2022/2/8, 155, 96, 7, 12, 1, 7
2022/2/9, 155, 98, 9, 12, 1, 7
2022/2/10, 157, 110, 8, 14, 1, 8
2022/2/11, 162, 104, 7, 16, 1, 8
2022/2/12, 160, 110, 7, 17, 1, 10
2022/2/13, 158, 100, 8, 14, 1, 8
2022/2/14, 161, 97, 7, 13, 1, 8
2022/2/15, 160, 92, 7, 13, 1, 6
2022/2/16, 157, 90, 7, 13, 1, 7
2022/2/17, 155, 89, 6, 13, 1, 6
2022/2/18, 154, 93, 6, 14, 1, 8
2022/2/19, 153, 94, 7, 12, 1, 9
2022/2/20, 153, 98, 8, 12, 1, 11
2022/2/21, 154, 106, 8, 12, 1, 10
2022/2/22, 159, 90, 6, 9, 1, 7
2022/2/23, 155, 83, 7, 8, 1, 6
2022/2/24, 135, 85, 6, 12, 1, 7
2022/2/25, 120, 83, 6, 11, 1, 6
2022/2/26, 111, 82, 6, 10, 1, 6
2022/2/27, 109, 77, 6, 12, 1, 6
2022/2/28, 109, 79, 6, 13, 1, 8
2022/3/1, 107, 84, 6, 13, 1, 8
2022/3/2, 111, 89, 6, 13, 1, 8
2022/3/3, 131, 90, 7, 13, 1, 7
2022/3/4, 137, 90, 7, 13, 1, 8
2022/3/5, 145, 95, 6, 13, 1, 7
2022/3/6, 146, 75, 6, 11, 1, 6
2022/3/7, 132, 102, 7, 14, 1, 9
2022/3/8, 157, 105, 9, 12, 1, 9
2022/3/9, 159, 106, 7, 12, 1, 10
2022/3/10, 162, 103, 8, 12, 1, 9
2022/3/11, 163, 102, 9, 11, 1, 9
2022/3/12, 163, 112, 8, 13, 1, 12
2022/3/13, 163, 108, 8, 13, 1, 12
2022/3/14, 151, 112, 7, 14, 1, 15
2022/3/15, 155, 107, 7, 14, 1, 13
2022/3/16, 144, 108, 7, 12, 1, 13
2022/3/17, 153, 100, 9, 11, 1, 10
2022/3/18, 161, 95, 7, 11, 1, 8
2022/3/19, 159, 90, 7, 12, 1, 7
2022/3/20, 155, 102, 7, 12, 1, 10
2022/3/21, 161, 99, 7, 12, 1, 9
2022/3/22, 162, 100, 8, 12, 1, 8
2022/3/23, 163, 104, 7, 11, 1, 9
2022/3/24, 162, 96, 7, 10, 1, 6
2022/3/25, 162, 94, 7, 9, 1, 7
2022/3/26, 160, 100, 7, 10, 1, 8
2022/3/27, 159, 99, 8, 10, 1, 9
2022/3/28, 161, 96, 8, 9, 1, 10
2022/3/29, 157, 100, 8, 10, 1, 9
2022/3/30, 159, 101, 8, 9, 1, 9
2022/3/31, 158, 100, 7, 9, 1, 8
2021/10/1, 126, 53, 5, 18, 1, 7
2021/10/2, 88, 47, 5, 17, 1, 5
2021/10/3, 75, 57, 6, 17, 2, 7
2021/10/4, 112, 67, 6, 17, 1, 8
2021/10/5, 129, 56, 5, 17, 1, 7
2021/10/6, 92, 52, 6, 17, 1, 5
2021/10/7, 87, 39, 6, 15, 1, 6
2021/10/8, 89, 27, 5, 16, 1, 4
2021/10/9, 70, 64, 6, 19, 1, 7
2021/10/10, 125, 81, 6, 18, 3, 7
2021/10/11, 139, 100, 6, 21, 1, 12
2021/10/12, 160, 102, 6, 19, 1, 10
2021/10/13, 162, 102, 6, 19, 1, 11
2021/10/14, 161, 92, 6, 19, 1, 7
2021/10/15, 156, 69, 6, 19, 1, 8
2021/10/16, 143, 51, 5, 16, 1, 6
2021/10/17, 111, 68, 7, 15, 1, 5
2021/10/18, 147, 74, 7, 15, 1, 6
2021/10/19, 147, 88, 7, 18, 1, 9
2021/10/20, 156, 82, 7, 17, 1, 8
2021/10/21, 142, 81, 7, 18, 1, 9
2021/10/22, 146, 85, 8, 18, 1, 7
2021/10/23, 154, 98, 6, 21, 2, 9
2021/10/24, 158, 94, 7, 18, 1, 9
2021/10/25, 160, 103, 6, 18, 2, 10
2021/10/26, 160, 105, 6, 18, 1, 9
2021/10/27, 162, 101, 7, 17, 1, 8
2021/10/28, 163, 107, 7, 21, 1, 11
2021/10/29, 163, 101, 7, 21, 1, 11
2021/10/30, 162, 88, 6, 19, 1, 7
2021/10/31, 163, 103, 6, 22, 2, 12
2021/11/1, 161, 81, 6, 21, 1, 9
2021/11/2, 147, 59, 6, 19, 1, 8
2021/11/3, 104, 65, 6, 22, 1, 7
2021/11/4, 113, 73, 6, 21, 1, 8
2021/11/5, 131, 89, 6, , 2, 10
2021/11/6, 159, 102, 6, , 2, 10
2021/11/7, 163, 101, 7, , 1, 11
2021/11/8, 162, 109, 7, , 1, 12
2021/11/9, 163, 110, 8, , 1, 11
2021/11/10, 163, 110, 8, , 1, 11
2021/11/11, 163, 99, 8, , 2, 10
2021/11/12, 157, 64, 6, , 2, 8
2021/11/13, 106, 67, 6, , 1, 9
2021/11/14, 109, 65, 5, , 1, 9
2021/11/15, 107, 54, 5, 3, 1, 8
2021/11/16, 84, 71, 5, 10, 1, 8
2021/11/17, 106, 78, 6, 11, 1, 11
2021/11/18, 145, 63, 5, 10, 1, 7
2021/11/19, 122, 47, 6, 11, 1, 7
2021/11/20, 95, 43, 5, 10, 1, 7
2021/11/21, 93, 72, 6, 10, 1, 9
2021/11/22, 102, 71, 5, 10, 1, 8
2021/11/23, 123, 84, 5, 12, 1, 8
2021/11/24, 152, 88, 6, 14, 1, 9
2021/11/25, 151, 98, 5, 14, 1, 11
2021/11/26, 161, 96, 6, 14, 1, 10
2021/11/27, 160, 96, 5, 15, 1, 9
2021/11/28, 161, 105, 5, 14, 1, 10
2021/11/29, 163, 104, 6, 16, 1, 9
2021/11/30, 163, 104, 6, 15, 1, 9
2021/12/1, 163, 97, 6, 15, 1, 9
2021/12/2, 163, 108, 6, 14, 1, 10
2021/12/3, 162, 102, 6, 13, 1, 9
2021/12/4, 162, 97, 6, 13, , 8
2021/12/5, 159, 85, 6, 12, 1, 8
2021/12/6, 142, 92, 5, 13, 1, 9
2021/12/7, 156, 100, 6, 14, 1, 9
2021/12/8, 161, 91, 6, 13, 1, 8
2021/12/9, 159, 75, 5, 13, 1, 9
2021/12/10, 135, 92, 6, 13, 1, 10
2021/12/11, 159, 102, 6, 15, 1, 10
2021/12/12, 162, 101, 6, 15, 1, 9
2021/12/13, 162, 106, 6, 15, 1, 10
2021/12/14, 163, 110, 5, 16, 1, 10
2021/12/15, 163, 106, 6, 15, 1, 10
2021/12/16, 163, 105, 5, 16, 1, 9
2021/12/17, 161, 108, 6, 16, 1, 11
2021/12/18, 161, 111, 5, 17, 1, 11
2021/12/19, 162, 109, 6, 17, 1, 10
2021/12/20, 162, 106, 6, 17, 1, 11
2021/12/21, 161, 110, 6, 19, 1, 13
2021/12/22, 163, 107, 7, 18, 1, 11
2021/12/23, 163, 103, 6, 17, 1, 11
2021/12/24, 162, 103, 6, 15, 1, 11
2021/12/25, 163, 112, 6, 17, 1, 12
2021/12/26, 162, 103, 6, 16, 1, 8
2021/12/27, 162, 93, 5, 16, 1, 8
2021/12/28, 159, 86, 5, 16, , 7
2021/12/29, 153, 92, 5, 17, 1, 8
2021/12/30, 157, 100, 6, 16, 1, 8
2021/12/31, 161, 103, 5, 18, 1, 10
2022/1/1, 162, 109, 5, 18, 1, 11
2022/1/2, 163, 105, 5, 16, 1, 9
2021/7/1, 67, 42, 5, 12, 1, 4
2021/7/2, 66, 37, 6, 14, 1, 4
2021/7/3, 75, 54, 6, 14, 1, 4
2021/7/4, 93, 59, 6, 14, 1, 5
2021/7/5, 106, 58, 6, 14, 1, 5
2021/7/6, 101, 49, 6, 14, 1, 5
2021/7/7, 89, 24, 6, 15, 1, 5
2021/7/8, 67, 17, 5, 15, 1, 3
2021/7/9, 53, 19, 6, 15, 1, 3
2021/7/10, 55, 20, 6, 13, 1, 3
2021/7/11, 63, 9, 6, 13, 1, 3
2021/7/12, 41, 16, 5, 14, 1, 3
2021/7/13, 52, 11, 5, 12, 2, 4
2021/7/14, 42, 18, 5, 12, 40, 4
2021/7/15, 62, 10, 5, 14, 1, 4
2021/7/16, 48, 20, 5, 16, 1, 3
2021/7/17, 60, 19, 6, 17, 1, 
2021/7/18, 59, 7, 5, 16, 1, 3
2021/7/19, 46, 15, 5, 17, 1, 3
2021/7/20, 52, 8, 8, 15, 5, 6
2021/7/21, 38, , 5, 15, 1, 2
2021/7/22, 46, , 5, 16, 1, 2
2021/7/23, 56, , 6, 17, 1, 2
2021/7/24, 54, , 6, 17, 1, 2
2021/7/25, 58, , 5, 17, 1, 3
2021/7/26, 56, , 6, 18, 1, 2
2021/7/27, 58, , 6, 15, 1, 3
2021/7/28, 48, , 5, 15, 1, 3
2021/7/29, 56, , 5, 14, 1, 2
2021/7/30, 53, , 6, 13, 1, 3
2021/7/31, 50, , 5, 15, 1, 3
2021/8/1, 50, , 5, 15, 1, 3
2021/8/2, 52, , 5, 14, 1, 3
2021/8/3, 60, , 5, 14, 1, 3
2021/8/4, 49, , 6, 15, 1, 3
2021/8/5, 56, , 5, 12, 1, 4
2021/8/6, 68, 57, 6, 12, 1, 4
2021/8/7, 79, 51, 5, 14, 1, 4
2021/8/8, 88, 43, 6, 14, 1, 4
2021/8/9, 81, 50, 6, 14, 1, 4
2021/8/10, 76, 45, 6, 15, 1, 4
2021/8/11, 73, 42, 6, 15, 1, 4
2021/8/12, 71, 49, 6, 14, 1, 2
2021/8/13, 77, 46, 5, 14, 1, 4
2021/8/14, 86, 18, 5, 14, 1, 3
2021/8/16, 70, 36, 6, 14, 1, 3
2021/8/17, 75, 20, 5, 14, 1, 4
2021/8/18, 66, 33, 6, 13, 1, 3
2021/8/19, 59, 29, 6, 14, 1, 3
2021/8/20, 64, 36, 5, 14, 1, 3
2021/8/21, 74, 38, 6, 15, 1, 4
2021/8/22, 77, 38, 6, 14, 1, 4
2021/8/23, 80, , 6, 18, 1, 8
2021/8/24, 120, , 6, 15, 1, 5
2021/8/25, 89, , 6, 14, 1, 5
2021/8/26, 78, , 6, 16, 1, 5
2021/8/27, 91, , 5, 16, 1, 4
2021/8/28, 76, , 6, 16, 1, 3
2021/8/29, 75, , 6, 16, 1, 3
2021/8/30, 72, , 6, 16, 1, 4
2021/8/31, 83, , 6, 16, 1, 4
2021/9/1, 84, 31, 6, 14, 1, 6
2021/9/2, 103, 25, 5, 15, 1, 5
2021/9/3, 69, 22, 6, 16, 1, 5
2021/9/4, 66, 15, 5, 17, 1, 5
2021/9/5, 56, 27, 5, 16, 1, 4
2021/9/6, 57, 12, 6, 15, 1, 3
2021/9/7, 53, 14, 5, 14, 1, 3
2021/9/13, 41, , 6, 13, 1, 3
2021/9/14, 60, , 5, 14, 1, 3
2021/9/15, 77, , 6, 11, 1, 3
2021/9/16, 74, 39, 6, 9, 1, 4
2021/9/17, 85, 42, 5, 12, 2, 4
2021/9/18, 92, , , , , 
2021/9/20, 79, 7, 5, 13, 1, 4
2021/9/21, 56, 6, 6, 14, 1, 4
2021/9/22, 60, 16, 6, 13, 1, 4
2021/9/23, 56, 33, 5, 14, 1, 4
2021/9/24, 57, 32, 5, 14, 1, 3
2021/9/25, 66, , , , , 
2021/9/27, 65, 18, 5, 14, 1, 3
2021/9/28, 60, 32, 6, 13, 1, 5
2021/9/29, 64, 35, 6, 14, 1, 5
2021/9/30, 72, 66, 5, 18, 1, 8
2021/4/2, 134, 109, 9, 34, 1, 12
2021/4/3, 156, 108, 7, 31, , 9
2021/4/4, 158, 108, 7, 31, , 9
2021/4/5, 158, 108, 6, 26, 1, 10
2021/4/6, 155, 109, 7, 25, 1, 10
2021/4/7, 144, 97, 7, 23, 1, 8
2021/4/8, 142, 94, 6, 24, 1, 7
2021/4/9, 153, 105, 6, 27, 1, 9
2021/4/10, 119, 88, 6, 27, 1, 6
2021/4/11, 94, 69, 6, 24, 1, 7
2021/4/12, 113, 80, 6, 23, 1, 8
2021/4/13, 113, 78, 6, 24, 1, 7
2021/4/14, 84, 70, 6, 22, 1, 6
2021/4/15, 110, 69, 7, 20, 1, 7
2021/4/16, 129, 80, 6, 20, 1, 9
2021/4/17, 126, 79, 8, 25, 1, 7
2021/4/18, 140, 79, 10, 24, 1, 8
2021/4/19, 140, 86, 8, 17, 1, 6
2021/4/20, 143, 87, 7, 21, 1, 5
2021/4/21, 139, 81, 6, 18, 1, 7
2021/4/22, 124, 79, 7, 20, 1, 6
2021/4/23, 100, 69, 6, 21, 1, 5
2021/4/24, 127, 88, 7, 19, 1, 7
2021/4/25, 140, 86, 7, 20, 1, 7
2021/4/26, 108, 75, 7, 22, 1, 6
2021/4/27, 117, 79, 8, 24, 1, 6
2021/4/28, 121, 82, 8, 23, 1, 7
2021/4/29, 130, 80, 7, 20, 1, 7
2021/4/30, 108, 75, 8, 20, 1, 5
2021/5/1, 126, 82, 6, 20, 1, 7
2021/5/2, 93, 66, 6, 20, 1, 7
2021/5/3, 79, 59, 7, 18, 1, 5
2021/5/4, 100, 73, 6, 17, 1, 8
2021/5/5, 82, 61, 6, 16, 1, 6
2021/5/6, 74, 57, 6, 15, 1, 6
2021/5/7, 60, 52, 6, 16, 1, 6
2021/5/8, 55, 53, 6, 17, 1, 6
2021/5/9, 41, 44, 8, 17, 1, 6
2021/5/10, 60, 53, 10, 18, 1, 7
2021/5/11, 87, 60, 7, 14, 1, 6
2021/5/12, 67, 43, 7, 13, 1, 4
2021/5/13, 78, 51, 6, 14, 1, 5
2021/5/14, 78, 52, 6, 13, 1, 6
2021/5/15, 36, 35, 6, 13, 1, 4
2021/5/16, 49, 39, 6, 13, 1, 5
2021/5/17, 50, 46, 6, 15, 2, 5
2021/5/18, 50, 36, 6, 14, 1, 5
2021/5/19, 56, 32, 6, 13, 1, 5
2021/5/20, 79, 52, 6, 12, 1, 5
2021/5/21, 107, 63, 6, 11, 1, 5
2021/5/22, 108, 53, 6, 13, 1, 4
2021/5/24, 108, 60, 7, 6, 1, 4
2021/5/25, 112, 72, 7, , 1, 5
2021/5/26, 104, 72, 7, , 1, 4
2021/5/27, 80, 53, 7, , 1, 3
2021/5/28, 77, 46, 6, 5, 1, 3
2021/5/29, 83, 52, 7, 9, 1, 4
2021/5/30, 81, 43, 7, 8, 1, 4
2021/5/31, 72, 36, 8, 1, 1, 3
2021/6/1, 64, 30, 7, 4, 4, 3
2021/6/2, 101, 52, 8, 4, 1, 5
2021/6/3, 93, 47, 8, 6, 1, 5
2021/6/4, 88, 39, 9, 3, 1, 6
2021/6/5, 74, 36, 6, 2, 1, 5
2021/6/6, 61, 25, 6, 1, 1, 3
2021/6/7, 64, 32, 6, 1, 1, 2
2021/6/8, 64, 42, 6, , 1, 3
2021/6/10, 50, 21, 5, , 1, 2
2021/6/11, 46, 22, 6, , 1, 3
2021/6/12, 42, 16, 6, 6, 1, 4
2021/6/14, 59, 20, 6, 13, 1, 3
2021/6/15, 44, 12, 6, 13, 1, 3
2021/6/16, 47, 17, 6, 13, 1, 2
2021/6/17, 42, 15, 7, 14, 1, 2
2021/6/18, 70, 42, 6, 13, 1, 3
2021/6/19, 62, 36, 6, 14, 1, 2
2021/6/20, 56, 27, 5, 14, 1, 2
2021/6/21, 134, 95, 6, 14, 1, 4
2021/6/22, 112, 84, 6, 15, 1, 3
2021/6/23, 106, 74, 6, 15, 1, 4
2021/6/24, 83, 49, 5, 15, 1, 3
2021/6/25, 65, 38, 6, 15, 1, 3
2021/6/26, 70, 45, 6, 16, 1, 3
2021/6/28, 78, 35, 6, 15, 1, 5
2021/6/29, 101, 50, 6, 17, 1, 8
2021/6/30, 104, 49, 5, 15, 1, 10
2021/1/4, 147, 77, 5, 38, 1, 1
2021/1/5, 122, 79, 5, 34, 2, 2
2021/1/6, 138, 82, 5, 36, 1, 2
2021/1/7, 137, 107, 4, 39, 1, 1
2021/1/8, 164, 57, 6, 34, 2, 2
2021/1/9, 50, , , , , 
2021/1/11, 153, 106, 5, 40, 1, 2
2021/1/12, 164, 98, 5, 38, 1, 1
2021/1/13, 156, 97, 5, 36, 1, 2
2021/1/14, 160, 100, 5, 35, 1, 2
2021/1/15, 163, 96, 5, 38, 1, 2
2021/1/16, 159, 95, 5, 38, 1, 2
2021/1/17, 151, 84, 5, 37, 1, 2
2021/1/18, 135, 99, 6, 31, 15, 4
2021/1/19, 148, 89, 7, , 2, 2
2021/1/20, 139, , , , , 
2021/1/27, 155, 93, 6, , 1, 2
2021/1/28, 154, 91, 6, , 1, 3
2021/1/29, 143, 103, 6, , 1, 2
2021/1/30, 157, 109, 6, , 1, 2
2021/1/31, 161, 106, 6, , 1, 2
2021/2/1, 161, 104, 7, 33, 1, 12
2021/2/2, 148, 102, 7, 32, 4, 14
2021/2/3, 140, 100, 6, 38, 1, 11
2021/2/4, 139, 94, 6, 39, 1, 9
2021/2/5, 132, 95, 6, 48, 1, 9
2021/2/6, 132, 107, 6, 41, 1, 10
2021/2/7, 159, 97, 6, 49, 1, 10
2021/2/8, 145, 105, 7, 41, 1, 15
2021/2/9, 153, 107, 8, 43, 1, 8
2021/2/10, 159, 96, 6, 41, 1, 6
2021/2/11, 149, , , , , 
2021/2/12, 142, , , , , 
2021/2/15, 154, 99, 10, 45, 1, 6
2021/2/16, 139, 99, 7, 48, 1, 9
2021/2/17, 141, 86, 6, 50, , 5
2021/2/18, 124, 99, 9, , 1, 6
2021/2/19, 157, , , , , 
2021/2/22, 153, 102, 7, 29, 4, 10
2021/2/23, 158, 108, 8, 29, 6, 14
2021/2/24, 159, 99, 6, 28, 5, 10
2021/2/25, 148, 96, 8, 31, 4, 10
2021/2/26, 153, 103, 7, 35, 5, 13
2021/2/27, 151, 101, 8, 35, 5, 11
2021/2/28, 146, 92, 9, 35, 5, 9
2021/3/1, 155, 99, 9, 33, 5, 9
2021/3/2, 158, 101, 8, 31, 1, 10
2021/3/3, 158, 103, 8, 31, 1, 11
2021/3/4, 153, 85, 8, 28, 1, 8
2021/3/5, 140, 89, 6, 31, 1, 10
2021/3/6, 143, 102, 6, 35, 1, 10
2021/3/7, 152, 92, 6, 36, 1, 9
2021/3/8, 146, 84, 11, 29, 1, 8
2021/3/9, 148, 86, 6, 33, 1, 8
2021/3/10, 163, 70, 6, 31, 1, 7
2021/3/11, 164, 72, 5, 34, 1, 5
2020/10/1, 120, 68, 5, 16, 2, 2
2020/10/2, 118, 75, 5, 16, 1, 1
2020/10/3, 123, 70, 5, 16, 1, 1
2020/10/4, 121, 70, 5, 17, 1, 1
2020/10/5, 124, 78, 5, 16, 1, 1
2020/10/6, 141, 83, 5, 19, 1, 1
2020/10/7, 155, 92, 5, 21, 1, 1
2020/10/8, 161, 73, 5, 20, 1, 1
2020/10/9, 144, 63, 5, 19, 1, 1
2020/10/10, 115, 39, 5, 16, 2, 1
2020/10/11, 85, 45, 5, 17, 1, 1
2020/10/12, 97, 23, 5, 15, 1, 1
2020/10/13, 68, 27, 5, 18, 1, 1
2020/10/14, 72, 47, 5, 18, 1, 1
2020/10/15, 99, 49, 5, 16, 1, 1
2020/10/16, 97, 45, 5, 17, 3, 1
2020/10/17, 93, 44, 5, 19, 6, 1
2020/10/18, 103, 56, 5, 18, 6, 1
2020/10/19, 119, 58, 5, 20, 2, 1
2020/10/20, 130, 62, 5, 22, 1, 2
2020/10/21, 134, 93, 5, 22, 1, 1
2020/10/22, 160, 101, 5, 25, 1, 1
2020/10/23, 162, 102, 5, 25, 1, 1
2020/10/24, 163, 96, 5, 25, 1, 1
2020/10/25, 163, 95, 5, 26, 1, 1
2020/10/26, 161, 109, 5, 29, 1, 1
2020/10/27, 163, 106, 5, 29, 1, 1
2020/10/28, 162, 109, 5, 28, 1, 1
2020/10/29, 164, 108, 5, 26, 2, 1
2020/10/30, 163, 110, 5, 28, 1, 1
2020/10/31, 163, 106, 5, 29, 1, 1
2020/11/1, 163, 109, 5, 31, 1, 2
2020/11/2, 162, 110, 5, 29, 1, 1
2020/11/3, 162, 109, 5, 32, 1, 1
2020/11/4, 160, 105, 5, 32, 1, 1
2020/11/5, 159, 106, 5, 32, 1, 1
2020/11/6, 162, 112, 5, 32, 1, 1
2020/11/7, 163, 105, 5, 35, 1, 1
2020/11/8, 161, 102, 5, 36, 1, 1
2020/11/9, 162, 110, 5, 40, 1, 1
2020/11/10, 164, 103, 5, 35, 1, 1
2020/11/11, 157, 74, 5, 29, 1, 1
2020/11/12, 124, 77, 5, 29, 1, 1
2020/11/13, 114, 84, 5, 30, 1, 1
2020/11/14, 134, 83, 5, 29, 1, 1
2020/11/15, 147, 87, 5, 30, 1, 1
2020/11/16, 146, 96, 5, 32, 1, 1
2020/11/17, 148, 75, 5, 28, 1, 1
2020/11/18, 121, 69, 5, 26, 1, 1
2020/11/19, 100, 59, 5, 26, 1, 1
2020/11/20, 90, 89, 5, 30, 1, 1
2020/11/21, 126, 94, 5, 30, 1, 1
2020/11/22, 156, 97, 5, 35, 1, 1
2020/11/23, 162, 104, 5, 34, 1, 1
